Año,Mes,Bodega,Unidad,Linea,Grupo,Subgrupo3,Cod_solo,Codigo,Serie_lote,vencimiento_lote,Descripción,Unidad_Medida_corep,Stock,Stock Pedido,Stock Real,Costo_promedio,Costo Total,Precio Venta,costo ultimo,Fecha Ingreso Lote,stock minimo,stock maximo,alterno,ubicacion,ubicacion2,ubicacion3,fecha_creacion,Dias_inventario,ultima_venta,ultima_compra,Proveedor,und,und_cant1,dias_reposicion,no_pedir,promocion,calificacion_abc,desc_color,porcentaje_iva,Controlado,Notas,und2,und_cant2,und3,und_cant3,und4,und_cant4,Motivo_UIO,Motivo_GYE
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (253154657eg),253154657eg,11/11/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,3.0000,0.0000,3.0000,22.8000,68.40,52.5000,21.1000,2025-12-31 10:12:56.200000,,,,,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1109 - FERRERO DEL ECUADOR S.A.,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251011668DE),251011668DE,11/04/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,2.0000,0.0000,2.0000,22.7788,45.56,52.5000,21.1000,2025-07-30 15:12:46.220000,2.0000,4.0000,,,,,2025-08-20,201,,2025-07-31 07:11:52,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1124 - QUALA ECUADOR S.A.,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (250360574DE),250360574DE,05/02/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,7.0000,0.0000,7.0000,23.9862,167.90,52.5000,21.1000,2025-05-30 09:57:41.357000,17.0000,34.0000,,,,,2025-08-20,84,,2025-11-25 07:59:06,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (250360574DE),250360574DE,05/02/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,3.0000,0.0000,3.0000,23.9862,71.96,52.5000,21.1000,2025-05-30 09:57:41.357000,,,,,,,2025-08-20,84,,2025-11-25 07:59:06,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,6005 - BAJA CONTROLADOS MDI,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (231712451EG),231712451EG,20/06/2025,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,2.0000,0.0000,2.0000,20.4941,40.99,52.5000,21.1000,2023-08-15 17:12:46.680000,,,,,,,2025-08-20,916,,2023-08-16 06:23:27,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1131 - PHARMALOG S.A.,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (250771316DE),250771316DE,18/03/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,5.0000,0.0000,5.0000,22.9680,114.84,52.5000,21.1000,2025-06-24 09:11:51.560000,,,,,,,2025-08-20,238,,2025-06-24 11:10:53,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906341BR),251906341BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,19.0000,0.0000,19.0000,21.1000,400.90,52.5000,21.1000,2026-02-12 12:42:23.940000,0.0000,0.0000,,P03-N02,,,2025-08-20,5,,2026-02-12 12:43:13,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906342BR),251906342BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,10.0000,0.0000,10.0000,23.0185,230.19,52.5000,21.1000,2026-01-22 16:39:35.557000,0.0000,0.0000,,P03-N02,,,2025-08-20,25,2026-02-10 07:00:24,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906342BR),251906342BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,54.0000,0.0000,54.0000,23.0185,1243.00,52.5000,21.1000,2026-01-22 16:39:35.557000,1.0000,3.0000,,B1-P08-F1,B1-P09-F1,,2025-08-20,25,2026-02-11 12:52:16,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (252033434de),252033434de,22/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,53.0000,0.0000,53.0000,22.7999,1208.39,52.5000,21.1000,2025-12-31 10:12:56.450000,1.0000,3.0000,,B1-P08-F1,B1-P09-F1,,2025-08-20,48,2026-01-14 08:03:41,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251963252DE),251963252DE,15/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,43.0000,0.0000,43.0000,22.8000,980.40,52.5000,21.1000,2025-12-31 10:12:56.357000,1.0000,3.0000,,B1-P08-F1,B1-P09-F1,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (253154657eg),253154657eg,11/11/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,167.0000,0.0000,167.0000,22.8000,3807.60,52.5000,21.1000,2025-12-31 10:12:56.200000,1.0000,3.0000,,B1-P08-F1,B1-P09-F1,,2025-08-20,48,2026-01-22 07:43:32,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2104 - INDUSTRIAS LACTEAS TONI SA,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906342BR),251906342BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,7.0000,0.0000,7.0000,23.0185,161.13,52.5000,21.1000,2026-01-22 16:39:35.557000,73.0000,145.0000,,,,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906344BR),251906344BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,24.0000,0.0000,24.0000,23.0183,552.44,52.5000,21.1000,2026-01-22 16:39:35.700000,,,,,,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2112 - INDUSTRIAS ALES C.A.,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906342BR),251906342BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,30.0000,0.0000,30.0000,23.0185,690.56,52.5000,21.1000,2026-01-22 16:39:35.557000,7.0000,13.0000,,,,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906341BR),251906341BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,89.0000,0.0000,89.0000,21.1000,1877.90,52.5000,21.1000,2026-02-12 12:42:23.940000,,,,,,,2025-08-20,5,,2026-02-12 12:43:13,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,4030 - BODEGA DISPONIBLE PARA LA VENTA MANTA,CODIFICACION,VIDEOJET,FLUIDOS,,V706-D,V706-D (251906342BR),251906342BR,09/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,6.0000,0.0000,6.0000,23.0185,138.11,52.5000,21.1000,2026-01-22 16:39:35.557000,,,,04-01/2/3 ,,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V710-D,V710-D,,,ACETONA (SOLVENTE DE CODIFICACION NO CONTROLADO),Unidad,1.0000,1.0000,2.0000,21.0087,42.02,54.3500,21.6800,,,,,B1-P20-F1,,,2025-08-20,117,2025-12-02 12:02:44,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V710-D,V710-D,,,ACETONA (SOLVENTE DE CODIFICACION NO CONTROLADO),Unidad,4.0000,0.0000,4.0000,21.0087,84.03,54.3500,21.6800,,,,,P15-N03,,,2025-08-20,117,2025-04-28 07:53:06,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V711-D,V711-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,3.0000,0.0000,3.0000,25.5735,76.72,69.1600,24.0700,,,,,P16-N03,,,2025-08-20,456,2024-09-16 12:05:50,2024-11-18 12:26:53,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V711-D,V711-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,11.0000,0.0000,11.0000,25.5735,281.31,69.1600,24.0700,,,,,B1-P36-F3,,,2025-08-20,456,2026-01-14 15:01:12,2024-11-18 12:26:53,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V712-D,V712-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,24.0000,1.0000,25.0000,26.8894,672.24,60.5200,24.7100,,15.0000,30.0000,,B1-P22-F3,,,2025-08-20,25,2026-02-02 06:31:59,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V712-D,V712-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,13.0000,0.0000,13.0000,26.8894,349.56,60.5200,24.7100,,4.0000,7.0000,,P12-N03,,,2025-08-20,25,2026-01-13 06:43:03,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V712-D,V712-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,6.0000,0.0000,6.0000,26.8894,161.34,60.5200,24.7100,,,,,,,,2025-08-20,25,2026-01-31 18:50:21,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V716-D,V716-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,9.0000,0.0000,9.0000,27.8595,250.74,69.1600,25.8100,,,,,,,,2025-08-20,48,2026-01-31 18:19:20,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V716-D,V716-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,8.0000,0.0000,8.0000,27.8595,222.88,69.1600,25.8100,,10.0000,20.0000,,B1-P20-F1,B1-P20-F2,,2025-08-20,48,2023-03-16 17:05:11,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V718-D,V718-D (251882670EG),251882670EG,07/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,3.0000,0.0000,3.0000,23.4083,70.22,60.3400,21.6100,2025-10-22 17:49:28.390000,,,,B1-P13-F2,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V718-D,V718-D (251882670EG),251882670EG,07/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,9.0000,0.0000,9.0000,23.4083,210.67,60.3400,21.6100,2025-10-22 17:49:28.390000,,,,P06-N02,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V719-D,V719-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,6.0000,0.0000,6.0000,22.6389,135.83,52.9100,21.2000,,,,,B1-P24-F1,,,2025-08-20,117,2026-02-09 06:13:14,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7201-D,V7201-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,192.0000,0.0000,192.0000,19.7803,3797.82,59.6600,17.9300,,198.0000,396.0000,12345,P13-N02,,,2025-08-20,25,2026-02-13 09:10:02,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,PRESTAMO PROPEMAR DEV EQUIPO,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V7201-D,V7201-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,117.0000,0.0000,117.0000,19.7803,2314.30,59.6600,17.9300,,222.0000,444.0000,12345,B1-P17-F1,B1-P18-F1,,2025-08-20,25,2026-02-13 06:20:11,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,PRESTAMO PROPEMAR DEV EQUIPO,,0E-16,,0E-16,,0E-16,,
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V7201-D,V7201-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,12.0000,0.0000,12.0000,19.7803,237.36,59.6600,17.9300,,,,12345,,,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,PRESTAMO PROPEMAR DEV EQUIPO,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V7201-D,V7201-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,81.0000,0.0000,81.0000,19.7803,1602.20,59.6600,17.9300,,,,12345,,,,2025-08-20,25,2026-01-31 19:13:41,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,PRESTAMO PROPEMAR DEV EQUIPO,,0E-16,,0E-16,,0E-16,,
2026,2,8002 - REMISIONES QUITO,CODIFICACION,VIDEOJET,FLUIDOS,,V7201-D,V7201-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,75.0000,0.0000,75.0000,19.7803,1483.52,59.6600,17.9300,,,,12345,,,,2025-08-20,25,2026-02-09 05:08:58,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,PRESTAMO PROPEMAR DEV EQUIPO,,0E-16,,0E-16,,0E-16,,
2026,2,4030 - BODEGA DISPONIBLE PARA LA VENTA MANTA,CODIFICACION,VIDEOJET,FLUIDOS,,V7201-D,V7201-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,12.0000,0.0000,12.0000,19.7803,237.36,59.6600,17.9300,,0.0000,0.0000,12345,,,,2025-08-20,25,2026-02-09 11:46:21,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,NO,PRESTAMO PROPEMAR DEV EQUIPO,,0E-16,,0E-16,,0E-16,,
2026,2,4030 - BODEGA DISPONIBLE PARA LA VENTA MANTA,CODIFICACION,VIDEOJET,FLUIDOS,,V7204-D,V7204-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,7.0000,0.0000,7.0000,23.5874,165.11,44.6800,21.2200,,0.0000,1.0000,,,,,2025-08-20,25,2025-09-04 14:15:49,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V7204-D,V7204-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,2.0000,0.0000,2.0000,23.5874,47.17,44.6800,21.2200,,,,,,,,2025-08-20,25,2025-09-16 06:18:26,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V7204-D,V7204-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,36.0000,0.0000,36.0000,23.5874,849.15,44.6800,21.2200,,7.0000,14.0000,,B1-P21-F3,B1-P21-F4,,2025-08-20,25,2026-02-13 15:03:40,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7204-D,V7204-D,,,SOLVENTE DE CODIFICACION NO CONTROLADO,Unidad,15.0000,0.0000,15.0000,23.5874,353.81,44.6800,21.2200,,0.0000,0.0000,,P11-N03,,,2025-08-20,25,2026-02-02 06:58:44,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (252974401eg),252974401eg,24/10/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,58.0000,0.0000,58.0000,21.6654,1256.59,50.3900,20.0500,2025-12-31 10:12:56.247000,2.0000,4.0000,12345,P05-N02,,,2025-08-20,48,2026-01-27 06:39:26,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (252123066EG),252123066EG,31/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,16.0000,0.0000,16.0000,21.6137,345.82,50.3900,20.0500,2025-09-23 15:32:07.437000,2.0000,4.0000,12345,P05-N02,,,2025-08-20,146,2026-02-06 08:11:02,2025-09-24 11:52:43,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (251883144DE),251883144DE,07/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,6.0000,0.0000,6.0000,21.8729,131.24,50.3900,20.0500,2026-01-22 16:39:35.603000,0.0000,0.0000,12345,B1-P06-F1,B1-P06-F2,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (252123066EG),252123066EG,31/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,58.0000,0.0000,58.0000,21.6137,1253.59,50.3900,20.0500,2025-09-23 15:32:07.437000,0.0000,0.0000,12345,B1-P06-F1,B1-P06-F2,,2025-08-20,146,2026-01-22 08:14:04,2025-09-24 11:52:43,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (252974401eg),252974401eg,24/10/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,24.0000,0.0000,24.0000,21.6654,519.97,50.3900,20.0500,2025-12-31 10:12:56.247000,,,12345,,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (251883144DE),251883144DE,07/07/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,18.0000,0.0000,18.0000,21.8729,393.71,50.3900,20.0500,2026-01-22 16:39:35.603000,,,12345,,,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,6005 - BAJA CONTROLADOS MDI,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (221402252EG),221402252EG,20/05/2024,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,1.0000,0.0000,1.0000,17.4197,17.42,50.3900,20.0500,2022-07-29 07:10:02.517000,,,12345,,,,2025-08-20,1299,,2022-07-29 09:26:19,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,6005 - BAJA CONTROLADOS MDI,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (223214811EG),223214811EG,17/11/2024,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,1.0000,0.0000,1.0000,17.3963,17.40,50.3900,20.0500,2023-01-23 14:16:16.573000,,,12345,,,,2025-08-20,1120,,2023-01-24 09:02:36,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,6005 - BAJA CONTROLADOS MDI,CODIFICACION,VIDEOJET,FLUIDOS,,V7205-D,V7205-D (222283448EG),222283448EG,16/08/2024,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 0.75 LITROS,Unidad,1.0000,0.0000,1.0000,17.4185,17.42,50.3900,20.0500,2022-10-11 15:12:43.780000,,,12345,,,,2025-08-20,1114,,2023-01-30 10:48:58,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,,15.00,SI,,,0E-16,,0E-16,,0E-16,,
